serial_number,latency,timestamp
COTA,31134.085,2022-06-30 11:58:02
NOVA,28888.004,2022-06-30 11:58:02
MONA,27626.03,2022-06-30 11:58:02
NOVA,26135.927,2022-06-30 11:58:02
COTA,25134.429,2022-06-30 11:58:02
BOSSA,36654.04,2022-06-30 11:58:02
BOSSA,32642.453,2022-06-30 11:58:02
BOSSA,26635.921,2022-06-30 11:58:02
LISA,33150.573,2022-06-30 11:58:02
TERRA,25635.861,2022-06-30 11:58:02
NOVA,36565.482,2022-06-30 11:58:03
COTA,35555.799,2022-06-30 11:58:03
MONA,34063.349,2022-06-30 11:58:03
MONA,31059.212,2022-06-30 11:58:03
COTA,28551.952,2022-06-30 11:58:03
NOVA,22546.259,2022-06-30 11:58:03
MONA,24023.617,2022-06-30 11:58:03
BOSSA,30058.87,2022-06-30 11:58:03
BOSSA,23047.526,2022-06-30 11:58:03
LISA,30557.687,2022-06-30 11:58:03
LISA,27555.846,2022-06-30 11:58:03
LISA,23549.923,2022-06-30 11:58:03
TERRA,36069.556,2022-06-30 11:58:03
TERRA,32051.319,2022-06-30 11:58:03
TERRA,29051.225,2022-06-30 11:58:03
TERRA,22048.286,2022-06-30 11:58:03
COTA,31779.993,2022-06-30 11:58:03
BOSSA,37298.273,2022-06-30 11:58:03
BOSSA,33286.994,2022-06-30 11:58:03
BOSSA,27280.757,2022-06-30 11:58:03
MONA,28274.163,2022-06-30 11:58:03
COTA,25782.308,2022-06-30 11:58:03
NOVA,32795.211,2022-06-30 11:58:03
NOVA,29538.602,2022-06-30 11:58:03
NOVA,26786.267,2022-06-30 11:58:03
LISA,33799.707,2022-06-30 11:58:03
TERRA,26285.277,2022-06-30 11:58:03
COTA,36059.194,2022-06-30 11:58:03
NOVA,37070.032,2022-06-30 11:58:03
MONA,34567.252,2022-06-30 11:58:03
MONA,31562.963,2022-06-30 11:58:03
COTA,29055.417,2022-06-30 11:58:03
NOVA,23049.607,2022-06-30 11:58:03
MONA,24527.017,2022-06-30 11:58:03
BOSSA,30562.37,2022-06-30 11:58:03
BOSSA,23551.157,2022-06-30 11:58:03
LISA,31061.365,2022-06-30 11:58:03
LISA,28059.657,2022-06-30 11:58:03
TERRA,36573.092,2022-06-30 11:58:03
LISA,24054.249,2022-06-30 11:58:03
TERRA,32555.43,2022-06-30 11:58:03
TERRA,29555.378,2022-06-30 11:58:03
TERRA,22552.423,2022-06-30 11:58:03
BOSSA,37801.959,2022-06-30 11:58:03
BOSSA,33790.676,2022-06-30 11:58:03
NOVA,33296.511,2022-06-30 11:58:03
COTA,32286.454,2022-06-30 11:58:03
BOSSA,27785.205,2022-06-30 11:58:03
NOVA,30040.373,2022-06-30 11:58:03
NOVA,27287.591,2022-06-30 11:58:03
MONA,28778.392,2022-06-30 11:58:03
COTA,26286.075,2022-06-30 11:58:03
TERRA,26785.322,2022-06-30 11:58:03
LISA,34300.755,2022-06-30 11:58:03
COTA,36522.295,2022-06-30 11:58:04
MONA,35029.567,2022-06-30 11:58:04
MONA,32025.167,2022-06-30 11:58:04
COTA,29517.409,2022-06-30 11:58:04
MONA,24988.426,2022-06-30 11:58:04
NOVA,37533.834,2022-06-30 11:58:04
BOSSA,31023.8,2022-06-30 11:58:04
BOSSA,24012.309,2022-06-30 11:58:04
NOVA,23512.267,2022-06-30 11:58:04
LISA,31522.529,2022-06-30 11:58:04
LISA,28520.562,2022-06-30 11:58:04
LISA,24514.53,2022-06-30 11:58:04
TERRA,37034.053,2022-06-30 11:58:04
TERRA,33015.707,2022-06-30 11:58:04
TERRA,30015.447,2022-06-30 11:58:04
TERRA,23012.321,2022-06-30 11:58:04
BOSSA,38266.504,2022-06-30 11:58:04
BOSSA,34255.243,2022-06-30 11:58:04
NOVA,33761.155,2022-06-30 11:58:04
COTA,32751.103,2022-06-30 11:58:04
BOSSA,28250.209,2022-06-30 11:58:04
NOVA,30505.711,2022-06-30 11:58:04
NOVA,27753.356,2022-06-30 11:58:04
MONA,29244.488,2022-06-30 11:58:04
COTA,26752.496,2022-06-30 11:58:04
LISA,34767.207,2022-06-30 11:58:04
TERRA,27252.396,2022-06-30 11:58:04
COTA,37002.337,2022-06-30 11:58:04
NOVA,38013.479,2022-06-30 11:58:04
BOSSA,31504.227,2022-06-30 11:58:04
BOSSA,24493.01,2022-06-30 11:58:04
NOVA,23993.201,2022-06-30 11:58:04
MONA,35512.508,2022-06-30 11:58:04
MONA,32508.314,2022-06-30 11:58:04
COTA,30000.772,2022-06-30 11:58:04
MONA,25472.025,2022-06-30 11:58:04
TERRA,37516.447,2022-06-30 11:58:04
TERRA,33498.379,2022-06-30 11:58:04
TERRA,30498.322,2022-06-30 11:58:04
TERRA,23495.388,2022-06-30 11:58:04
LISA,32007.258,2022-06-30 11:58:04
LISA,29005.535,2022-06-30 11:58:04
LISA,24999.569,2022-06-30 11:58:04
BOSSA,38746.483,2022-06-30 11:58:04
BOSSA,34735.165,2022-06-30 11:58:04
COTA,33230.81,2022-06-30 11:58:04
BOSSA,28730.01,2022-06-30 11:58:04
MONA,29723.202,2022-06-30 11:58:04
COTA,27231.351,2022-06-30 11:58:04
NOVA,34244.292,2022-06-30 11:58:04
NOVA,30987.706,2022-06-30 11:58:04
NOVA,28235.327,2022-06-30 11:58:04
LISA,35248.303,2022-06-30 11:58:04
TERRA,27733.769,2022-06-30 11:58:04
NOVA,38475.832,2022-06-30 11:58:05
BOSSA,31965.94,2022-06-30 11:58:05
BOSSA,24954.541,2022-06-30 11:58:05
NOVA,24454.504,2022-06-30 11:58:05
COTA,37466.74,2022-06-30 11:58:05
MONA,35973.859,2022-06-30 11:58:05
MONA,32969.394,2022-06-30 11:58:05
COTA,30461.705,2022-06-30 11:58:05
MONA,25932.731,2022-06-30 11:58:05
TERRA,37976.95,2022-06-30 11:58:05
LISA,32466.274,2022-06-30 11:58:05
LISA,29464.318,2022-06-30 11:58:05
LISA,25458.568,2022-06-30 11:58:05
TERRA,33959.831,2022-06-30 11:58:05
TERRA,30960.358,2022-06-30 11:58:05
TERRA,23957.798,2022-06-30 11:58:05
BOSSA,39245.241,2022-06-30 11:58:05
NOVA,34739.131,2022-06-30 11:58:05
NOVA,31482.574,2022-06-30 11:58:05
NOVA,28730.314,2022-06-30 11:58:05
BOSSA,35237.292,2022-06-30 11:58:05
BOSSA,29231.408,2022-06-30 11:58:05
COTA,33733.821,2022-06-30 11:58:05
MONA,30225.357,2022-06-30 11:58:05
COTA,27733.613,2022-06-30 11:58:05
TERRA,28233.473,2022-06-30 11:58:05
LISA,35749.434,2022-06-30 11:58:05
NOVA,38986.856,2022-06-30 11:58:05
BOSSA,32477.541,2022-06-30 11:58:05
BOSSA,25466.667,2022-06-30 11:58:05
NOVA,24967.069,2022-06-30 11:58:05
COTA,37979.851,2022-06-30 11:58:05
MONA,36487.343,2022-06-30 11:58:05
MONA,33483.305,2022-06-30 11:58:05
COTA,30975.899,2022-06-30 11:58:05
MONA,26447.317,2022-06-30 11:58:05
TERRA,38491.932,2022-06-30 11:58:05
LISA,32981.273,2022-06-30 11:58:05
TERRA,34473.872,2022-06-30 11:58:05
LISA,29979.568,2022-06-30 11:58:05
TERRA,31473.886,2022-06-30 11:58:05
LISA,25973.831,2022-06-30 11:58:05
TERRA,24470.985,2022-06-30 11:58:05
BOSSA,39717.308,2022-06-30 11:58:05
NOVA,35210.927,2022-06-30 11:58:05
NOVA,31954.099,2022-06-30 11:58:05
NOVA,29201.394,2022-06-30 11:58:05
BOSSA,35706.825,2022-06-30 11:58:05
BOSSA,29700.101,2022-06-30 11:58:05
COTA,34201.977,2022-06-30 11:58:05
MONA,30693.185,2022-06-30 11:58:05
COTA,28200.955,2022-06-30 11:58:05
TERRA,28700.251,2022-06-30 11:58:05
LISA,36215.753,2022-06-30 11:58:05
NOVA,39484.829,2022-06-30 11:58:06
NOVA,25463.226,2022-06-30 11:58:06
BOSSA,32975.615,2022-06-30 11:58:06
BOSSA,25964.398,2022-06-30 11:58:06
COTA,38476.617,2022-06-30 11:58:06
MONA,36983.928,2022-06-30 11:58:06
MONA,33979.733,2022-06-30 11:58:06
COTA,31472.147,2022-06-30 11:58:06
MONA,26943.386,2022-06-30 11:58:06
TERRA,38987.801,2022-06-30 11:58:06
TERRA,34969.717,2022-06-30 11:58:06
TERRA,31969.719,2022-06-30 11:58:06
TERRA,24966.798,2022-06-30 11:58:06
LISA,33478.662,2022-06-30 11:58:06
LISA,30476.922,2022-06-30 11:58:06
LISA,26471.105,2022-06-30 11:58:06
NOVA,35708.146,2022-06-30 11:58:06
COTA,34698.328,2022-06-30 11:58:06
MONA,31190.177,2022-06-30 11:58:06
COTA,28698.27,2022-06-30 11:58:06
BOSSA,40217.714,2022-06-30 11:58:06
BOSSA,36205.914,2022-06-30 11:58:06
BOSSA,30199.166,2022-06-30 11:58:06
NOVA,32454.318,2022-06-30 11:58:06
NOVA,29701.529,2022-06-30 11:58:06
LISA,36714.042,2022-06-30 11:58:06
TERRA,29199.068,2022-06-30 11:58:06
COTA,38936.515,2022-06-30 11:58:06
NOVA,39947.644,2022-06-30 11:58:06
NOVA,25926.829,2022-06-30 11:58:06
MONA,37446.796,2022-06-30 11:58:06
MONA,34443.084,2022-06-30 11:58:06
COTA,31935.793,2022-06-30 11:58:06
BOSSA,33442.286,2022-06-30 11:58:06
MONA,27408.015,2022-06-30 11:58:06
BOSSA,26432.129,2022-06-30 11:58:06
TERRA,39453.576,2022-06-30 11:58:06
TERRA,35435.812,2022-06-30 11:58:06
TERRA,32435.918,2022-06-30 11:58:06
TERRA,25432.917,2022-06-30 11:58:06
LISA,33944.611,2022-06-30 11:58:06
LISA,30942.683,2022-06-30 11:58:06
LISA,26936.687,2022-06-30 11:58:06
NOVA,36218.815,2022-06-30 11:58:06
COTA,35208.907,2022-06-30 11:58:06
MONA,31700.461,2022-06-30 11:58:06
COTA,29208.34,2022-06-30 11:58:06
BOSSA,40727.748,2022-06-30 11:58:06
BOSSA,36716.02,2022-06-30 11:58:06
BOSSA,30709.302,2022-06-30 11:58:06
NOVA,32964.509,2022-06-30 11:58:06
NOVA,30211.775,2022-06-30 11:58:06
LISA,37224.321,2022-06-30 11:58:06
TERRA,29709.498,2022-06-30 11:58:06
COTA,39480.765,2022-06-30 11:58:07
NOVA,40491.526,2022-06-30 11:58:07
BOSSA,33981.768,2022-06-30 11:58:07
NOVA,26470.246,2022-06-30 11:58:07
BOSSA,26970.944,2022-06-30 11:58:07
MONA,37989.917,2022-06-30 11:58:07
MONA,34985.639,2022-06-30 11:58:07
COTA,32478.057,2022-06-30 11:58:07
MONA,27949.288,2022-06-30 11:58:07
TERRA,39993.679,2022-06-30 11:58:07
TERRA,35975.638,2022-06-30 11:58:07
TERRA,32975.554,2022-06-30 11:58:07
TERRA,25972.625,2022-06-30 11:58:07
LISA,34484.496,2022-06-30 11:58:07
LISA,31482.749,2022-06-30 11:58:07
LISA,27476.933,2022-06-30 11:58:07
NOVA,36715.529,2022-06-30 11:58:07
BOSSA,41223.158,2022-06-30 11:58:07
BOSSA,37211.773,2022-06-30 11:58:07
BOSSA,31205.379,2022-06-30 11:58:07
NOVA,33460.934,2022-06-30 11:58:07
NOVA,30708.438,2022-06-30 11:58:07
COTA,35708.681,2022-06-30 11:58:07
MONA,32200.135,2022-06-30 11:58:07
COTA,29708.2,2022-06-30 11:58:07
LISA,37722.742,2022-06-30 11:58:07
TERRA,30207.857,2022-06-30 11:58:07
COTA,39946.952,2022-06-30 11:58:07
MONA,38454.298,2022-06-30 11:58:07
MONA,35449.957,2022-06-30 11:58:07
COTA,32942.257,2022-06-30 11:58:07
MONA,28413.345,2022-06-30 11:58:07
NOVA,40958.935,2022-06-30 11:58:07
NOVA,26937.071,2022-06-30 11:58:07
BOSSA,34449.272,2022-06-30 11:58:07
BOSSA,27437.887,2022-06-30 11:58:07
LISA,34947.948,2022-06-30 11:58:07
TERRA,40459.128,2022-06-30 11:58:07
TERRA,36440.831,2022-06-30 11:58:07
LISA,31946.532,2022-06-30 11:58:07
TERRA,33440.871,2022-06-30 11:58:07
LISA,27940.823,2022-06-30 11:58:07
TERRA,26437.974,2022-06-30 11:58:07
BOSSA,41688.68,2022-06-30 11:58:07
BOSSA,37677.231,2022-06-30 11:58:07
BOSSA,31670.785,2022-06-30 11:58:07
NOVA,37183.357,2022-06-30 11:58:07
NOVA,33926.572,2022-06-30 11:58:07
NOVA,31174.074,2022-06-30 11:58:07
COTA,36174.381,2022-06-30 11:58:07
MONA,32665.98,2022-06-30 11:58:07
COTA,30174.273,2022-06-30 11:58:07
LISA,38189.246,2022-06-30 11:58:07
TERRA,30674.5,2022-06-30 11:58:07
COTA,40408.724,2022-06-30 11:58:07
MONA,38916.289,2022-06-30 11:58:07
MONA,35912.191,2022-06-30 11:58:07
COTA,33404.659,2022-06-30 11:58:07
MONA,28875.948,2022-06-30 11:58:07
NOVA,41421.583,2022-06-30 11:58:07
NOVA,27399.88,2022-06-30 11:58:07
BOSSA,34912.246,2022-06-30 11:58:07
BOSSA,27901.058,2022-06-30 11:58:07
LISA,35411.332,2022-06-30 11:58:07
LISA,32409.641,2022-06-30 11:58:07
LISA,28403.849,2022-06-30 11:58:07
TERRA,40923.632,2022-06-30 11:58:07
TERRA,36905.536,2022-06-30 11:58:07
TERRA,33905.555,2022-06-30 11:58:07
TERRA,26902.61,2022-06-30 11:58:07
BOSSA,42149.51,2022-06-30 11:58:08
BOSSA,38137.992,2022-06-30 11:58:08
BOSSA,32131.404,2022-06-30 11:58:08
COTA,36633.438,2022-06-30 11:58:08
MONA,33125.269,2022-06-30 11:58:08
COTA,30633.95,2022-06-30 11:58:08
NOVA,37646.972,2022-06-30 11:58:08
NOVA,34390.559,2022-06-30 11:58:08
NOVA,31638.127,2022-06-30 11:58:08
TERRA,31135.748,2022-06-30 11:58:08
LISA,38651.49,2022-06-30 11:58:08
COTA,40875.918,2022-06-30 11:58:08
MONA,39383.592,2022-06-30 11:58:08
MONA,36379.568,2022-06-30 11:58:08
COTA,33872.124,2022-06-30 11:58:08
MONA,29343.516,2022-06-30 11:58:08
BOSSA,35379.001,2022-06-30 11:58:08
BOSSA,28367.936,2022-06-30 11:58:08
NOVA,41890.398,2022-06-30 11:58:08
NOVA,27868.784,2022-06-30 11:58:08
TERRA,41390.282,2022-06-30 11:58:08
TERRA,37372.342,2022-06-30 11:58:08
TERRA,34372.377,2022-06-30 11:58:08
TERRA,27369.567,2022-06-30 11:58:08
LISA,35881.248,2022-06-30 11:58:08
LISA,32879.322,2022-06-30 11:58:08
LISA,28873.326,2022-06-30 11:58:08
BOSSA,42620.955,2022-06-30 11:58:08
BOSSA,38609.524,2022-06-30 11:58:08
BOSSA,32603.052,2022-06-30 11:58:08
COTA,37105.072,2022-06-30 11:58:08
MONA,33596.512,2022-06-30 11:58:08
COTA,31104.419,2022-06-30 11:58:08
NOVA,38117.319,2022-06-30 11:58:08
NOVA,34860.648,2022-06-30 11:58:08
NOVA,32108.268,2022-06-30 11:58:08
TERRA,31605.918,2022-06-30 11:58:08
LISA,39121.759,2022-06-30 11:58:08
COTA,41343.183,2022-06-30 11:58:08
MONA,39851.067,2022-06-30 11:58:08
MONA,36846.975,2022-06-30 11:58:08
COTA,34339.374,2022-06-30 11:58:08
MONA,29810.665,2022-06-30 11:58:08
BOSSA,35845.994,2022-06-30 11:58:08
BOSSA,28834.723,2022-06-30 11:58:08
NOVA,42356.99,2022-06-30 11:58:08
NOVA,28335.171,2022-06-30 11:58:08
TERRA,41856.478,2022-06-30 11:58:08
TERRA,37838.305,2022-06-30 11:58:08
TERRA,34838.151,2022-06-30 11:58:08
TERRA,27835.129,2022-06-30 11:58:08
LISA,36346.9,2022-06-30 11:58:08
LISA,33345.072,2022-06-30 11:58:08
LISA,29339.161,2022-06-30 11:58:08
NOVA,38580.656,2022-06-30 11:58:09
BOSSA,43088.329,2022-06-30 11:58:09
COTA,37571.532,2022-06-30 11:58:09
MONA,34063.043,2022-06-30 11:58:09
COTA,31571.136,2022-06-30 11:58:09
NOVA,35326.669,2022-06-30 11:58:09
NOVA,32574.235,2022-06-30 11:58:09
BOSSA,39079.927,2022-06-30 11:58:09
BOSSA,33073.487,2022-06-30 11:58:09
LISA,39588.236,2022-06-30 11:58:09
TERRA,32073.61,2022-06-30 11:58:09
NOVA,42818.504,2022-06-30 11:58:09
NOVA,28797.004,2022-06-30 11:58:09
BOSSA,36309.6,2022-06-30 11:58:09
BOSSA,29298.503,2022-06-30 11:58:09
COTA,41810.778,2022-06-30 11:58:09
MONA,40318.085,2022-06-30 11:58:09
MONA,37313.857,2022-06-30 11:58:09
COTA,34806.295,2022-06-30 11:58:09
MONA,30277.552,2022-06-30 11:58:09
TERRA,42321.973,2022-06-30 11:58:09
TERRA,38303.776,2022-06-30 11:58:09
TERRA,35303.62,2022-06-30 11:58:09
TERRA,28300.587,2022-06-30 11:58:09
LISA,36812.434,2022-06-30 11:58:09
LISA,33810.821,2022-06-30 11:58:09
LISA,29804.976,2022-06-30 11:58:09
NOVA,39048.371,2022-06-30 11:58:09
BOSSA,43556.222,2022-06-30 11:58:09
COTA,38039.367,2022-06-30 11:58:09
MONA,34530.758,2022-06-30 11:58:09
COTA,32038.735,2022-06-30 11:58:09
NOVA,35794.156,2022-06-30 11:58:09
NOVA,33041.647,2022-06-30 11:58:09
BOSSA,39547.199,2022-06-30 11:58:09
BOSSA,33540.738,2022-06-30 11:58:09
TERRA,32540.221,2022-06-30 11:58:09
LISA,40056.059,2022-06-30 11:58:09
BOSSA,36782.548,2022-06-30 11:58:09
BOSSA,29771.593,2022-06-30 11:58:09
NOVA,43294.188,2022-06-30 11:58:09
NOVA,29272.491,2022-06-30 11:58:09
COTA,42285.048,2022-06-30 11:58:09
MONA,40792.426,2022-06-30 11:58:09
MONA,37788.228,2022-06-30 11:58:09
COTA,35280.698,2022-06-30 11:58:09
MONA,30752.035,2022-06-30 11:58:09
LISA,37285.568,2022-06-30 11:58:09
LISA,34283.941,2022-06-30 11:58:09
LISA,30278.158,2022-06-30 11:58:09
TERRA,42797.951,2022-06-30 11:58:09
TERRA,38779.846,2022-06-30 11:58:09
TERRA,35780.052,2022-06-30 11:58:09
TERRA,28777.271,2022-06-30 11:58:09
BOSSA,44236.725,2022-06-30 11:58:10
COTA,38719.639,2022-06-30 11:58:10
MONA,35210.962,2022-06-30 11:58:10
NOVA,39731.142,2022-06-30 11:58:10
COTA,32719.599,2022-06-30 11:58:10
NOVA,36475.01,2022-06-30 11:58:10
NOVA,33722.688,2022-06-30 11:58:10
BOSSA,40228.299,2022-06-30 11:58:10
BOSSA,34221.677,2022-06-30 11:58:10
TERRA,33220.998,2022-06-30 11:58:10
LISA,40736.543,2022-06-30 11:58:10
COTA,43009.664,2022-06-30 11:58:10
MONA,41517.087,2022-06-30 11:58:10
MONA,38512.86,2022-06-30 11:58:10
COTA,36005.549,2022-06-30 11:58:10
MONA,31477.423,2022-06-30 11:58:10
NOVA,44023.522,2022-06-30 11:58:10
NOVA,30001.859,2022-06-30 11:58:10
BOSSA,37514.198,2022-06-30 11:58:10
BOSSA,30502.982,2022-06-30 11:58:10
LISA,38013.194,2022-06-30 11:58:10
LISA,35011.456,2022-06-30 11:58:10
LISA,31005.627,2022-06-30 11:58:10
TERRA,43525.432,2022-06-30 11:58:10
TERRA,39507.32,2022-06-30 11:58:10
TERRA,36507.317,2022-06-30 11:58:10
TERRA,29504.334,2022-06-30 11:58:10
BOSSA,45284.204,2022-06-30 11:58:11
COTA,39767.447,2022-06-30 11:58:11
MONA,36259.084,2022-06-30 11:58:11
NOVA,40779.236,2022-06-30 11:58:11
COTA,33767.644,2022-06-30 11:58:11
NOVA,37523.196,2022-06-30 11:58:11
NOVA,34770.748,2022-06-30 11:58:11
BOSSA,41276.313,2022-06-30 11:58:11
BOSSA,35269.851,2022-06-30 11:58:11
LISA,41784.554,2022-06-30 11:58:11
TERRA,34269.881,2022-06-30 11:58:11
COTA,44203.717,2022-06-30 11:58:11
MONA,42711.136,2022-06-30 11:58:11
MONA,39706.874,2022-06-30 11:58:11
COTA,37199.239,2022-06-30 11:58:11
MONA,32670.401,2022-06-30 11:58:11
NOVA,45215.93,2022-06-30 11:58:11
NOVA,31194.115,2022-06-30 11:58:11
BOSSA,38706.376,2022-06-30 11:58:11
BOSSA,31695.037,2022-06-30 11:58:11
LISA,39205.158,2022-06-30 11:58:11
LISA,36203.319,2022-06-30 11:58:11
LISA,32197.408,2022-06-30 11:58:11
TERRA,44717.042,2022-06-30 11:58:11
TERRA,40698.8,2022-06-30 11:58:11
TERRA,37698.651,2022-06-30 11:58:11
TERRA,30695.555,2022-06-30 11:58:11
BOSSA,46200.322,2022-06-30 11:58:12
COTA,40683.599,2022-06-30 11:58:12
MONA,37175.214,2022-06-30 11:58:12
NOVA,41695.385,2022-06-30 11:58:12
COTA,34683.761,2022-06-30 11:58:12
NOVA,38439.215,2022-06-30 11:58:12
NOVA,35686.747,2022-06-30 11:58:12
BOSSA,42192.36,2022-06-30 11:58:12
BOSSA,36185.931,2022-06-30 11:58:12
LISA,42700.629,2022-06-30 11:58:12
TERRA,35185.951,2022-06-30 11:58:12
COTA,45809.218,2022-06-30 11:58:13
MONA,44316.789,2022-06-30 11:58:13
MONA,41312.622,2022-06-30 11:58:13
COTA,38805.1,2022-06-30 11:58:13
MONA,34276.386,2022-06-30 11:58:13
NOVA,46822.031,2022-06-30 11:58:13
NOVA,32800.32,2022-06-30 11:58:13
BOSSA,40312.673,2022-06-30 11:58:13
BOSSA,33301.345,2022-06-30 11:58:13
LISA,40811.387,2022-06-30 11:58:13
LISA,37809.467,2022-06-30 11:58:13
LISA,33803.47,2022-06-30 11:58:13
TERRA,46323.028,2022-06-30 11:58:13
TERRA,42304.714,2022-06-30 11:58:13
TERRA,39304.491,2022-06-30 11:58:13
TERRA,32301.332,2022-06-30 11:58:13
BOSSA,47920.614,2022-06-30 11:58:13
NOVA,43414.227,2022-06-30 11:58:13
NOVA,40157.369,2022-06-30 11:58:13
NOVA,37404.639,2022-06-30 11:58:13
COTA,42404.612,2022-06-30 11:58:13
MONA,38895.828,2022-06-30 11:58:13
COTA,36403.599,2022-06-30 11:58:13
BOSSA,43910.888,2022-06-30 11:58:13
BOSSA,37904.182,2022-06-30 11:58:13
TERRA,36903.459,2022-06-30 11:58:13
LISA,44418.953,2022-06-30 11:58:13
COTA,46686.8,2022-06-30 11:58:14
MONA,45194.407,2022-06-30 11:58:14
MONA,42190.334,2022-06-30 11:58:14
COTA,39682.822,2022-06-30 11:58:14
MONA,35154.189,2022-06-30 11:58:14
NOVA,47699.88,2022-06-30 11:58:14
NOVA,33678.245,2022-06-30 11:58:14
BOSSA,41190.631,2022-06-30 11:58:14
BOSSA,34179.452,2022-06-30 11:58:14
TERRA,47200.665,2022-06-30 11:58:14
LISA,41690.305,2022-06-30 11:58:14
TERRA,43183.156,2022-06-30 11:58:14
LISA,38689.179,2022-06-30 11:58:14
LISA,34683.396,2022-06-30 11:58:14
TERRA,40184.23,2022-06-30 11:58:14
TERRA,33181.332,2022-06-30 11:58:14
NOVA,43938.069,2022-06-30 11:58:14
NOVA,40681.523,2022-06-30 11:58:14
NOVA,37929.07,2022-06-30 11:58:14
COTA,42929.299,2022-06-30 11:58:14
MONA,39420.951,2022-06-30 11:58:14
COTA,36929.0,2022-06-30 11:58:14
BOSSA,48448.618,2022-06-30 11:58:14
BOSSA,44437.047,2022-06-30 11:58:14
BOSSA,38430.58,2022-06-30 11:58:14
LISA,44945.27,2022-06-30 11:58:14
TERRA,37430.611,2022-06-30 11:58:14
COTA,47224.941,2022-06-30 11:58:14
MONA,45732.602,2022-06-30 11:58:14
MONA,42729.305,2022-06-30 11:58:14
COTA,40221.878,2022-06-30 11:58:14
MONA,35693.101,2022-06-30 11:58:14
NOVA,48238.702,2022-06-30 11:58:14
NOVA,34217.106,2022-06-30 11:58:14
BOSSA,41729.377,2022-06-30 11:58:14
BOSSA,34718.106,2022-06-30 11:58:14
TERRA,47739.151,2022-06-30 11:58:14
LISA,42228.591,2022-06-30 11:58:14
TERRA,43721.277,2022-06-30 11:58:14
TERRA,40721.149,2022-06-30 11:58:14
TERRA,33718.073,2022-06-30 11:58:14
LISA,39227.731,2022-06-30 11:58:14
LISA,35221.817,2022-06-30 11:58:14
BOSSA,48969.145,2022-06-30 11:58:15
BOSSA,44958.008,2022-06-30 11:58:15
BOSSA,38951.616,2022-06-30 11:58:15
COTA,43453.671,2022-06-30 11:58:15
MONA,39945.128,2022-06-30 11:58:15
COTA,37453.029,2022-06-30 11:58:15
NOVA,44465.766,2022-06-30 11:58:15
NOVA,41208.996,2022-06-30 11:58:15
NOVA,38456.492,2022-06-30 11:58:15
TERRA,37954.119,2022-06-30 11:58:15
LISA,45469.858,2022-06-30 11:58:15
NOVA,48701.476,2022-06-30 11:58:15
COTA,47692.1,2022-06-30 11:58:15
MONA,46199.561,2022-06-30 11:58:15
MONA,43195.385,2022-06-30 11:58:15
COTA,40687.936,2022-06-30 11:58:15
MONA,36159.196,2022-06-30 11:58:15
NOVA,34682.742,2022-06-30 11:58:15
BOSSA,42195.38,2022-06-30 11:58:15
BOSSA,35184.237,2022-06-30 11:58:15
TERRA,48205.471,2022-06-30 11:58:15
LISA,42695.097,2022-06-30 11:58:15
LISA,39693.372,2022-06-30 11:58:15
LISA,35687.676,2022-06-30 11:58:15
TERRA,44188.902,2022-06-30 11:58:15
TERRA,41188.948,2022-06-30 11:58:15
TERRA,34186.136,2022-06-30 11:58:15
COTA,43916.878,2022-06-30 11:58:15
MONA,40408.49,2022-06-30 11:58:15
COTA,37916.541,2022-06-30 11:58:15
BOSSA,49436.127,2022-06-30 11:58:15
BOSSA,45424.619,2022-06-30 11:58:15
BOSSA,39418.102,2022-06-30 11:58:15
NOVA,44930.877,2022-06-30 11:58:15
NOVA,41674.119,2022-06-30 11:58:15
NOVA,38921.642,2022-06-30 11:58:15
LISA,45934.429,2022-06-30 11:58:15
TERRA,38419.762,2022-06-30 11:58:15
NOVA,49172.084,2022-06-30 11:58:15
COTA,48162.674,2022-06-30 11:58:15
MONA,46670.185,2022-06-30 11:58:15
MONA,43665.958,2022-06-30 11:58:15
COTA,41158.473,2022-06-30 11:58:15
MONA,36629.723,2022-06-30 11:58:15
NOVA,35153.241,2022-06-30 11:58:15
BOSSA,42665.641,2022-06-30 11:58:15
BOSSA,35654.512,2022-06-30 11:58:15
TERRA,48675.711,2022-06-30 11:58:15
LISA,43165.316,2022-06-30 11:58:15
LISA,40163.597,2022-06-30 11:58:15
LISA,36157.901,2022-06-30 11:58:15
TERRA,44659.123,2022-06-30 11:58:15
TERRA,41659.169,2022-06-30 11:58:15
TERRA,34656.234,2022-06-30 11:58:15
COTA,44455.937,2022-06-30 11:58:16
MONA,40947.919,2022-06-30 11:58:16
NOVA,45468.174,2022-06-30 11:58:16
NOVA,42211.42,2022-06-30 11:58:16
NOVA,39458.933,2022-06-30 11:58:16
COTA,38457.466,2022-06-30 11:58:16
BOSSA,49977.064,2022-06-30 11:58:16
BOSSA,45965.523,2022-06-30 11:58:16
BOSSA,39959.049,2022-06-30 11:58:16
LISA,46473.729,2022-06-30 11:58:16
TERRA,38959.048,2022-06-30 11:58:16
COTA,48704.82,2022-06-30 11:58:16
NOVA,49715.857,2022-06-30 11:58:16
NOVA,35701.434,2022-06-30 11:58:16
BOSSA,43213.99,2022-06-30 11:58:16
BOSSA,36202.867,2022-06-30 11:58:16
MONA,47221.984,2022-06-30 11:58:16
MONA,44217.861,2022-06-30 11:58:16
COTA,41710.387,2022-06-30 11:58:16
MONA,37181.752,2022-06-30 11:58:16
LISA,43715.366,2022-06-30 11:58:16
LISA,40713.753,2022-06-30 11:58:16
