Timestamp, Device ID, Start Time, Received Time, Delay (ms)
2022-01-13 17:55:27,NF1,1642071327.0876029,1642071327.0876408,0.04
2022-01-13 17:55:29,NF1,1642071329.404976,1642071329.4050088,0.03
2022-01-13 17:55:31,NF1,1642071331.4460936,1642071331.4461548,0.06
2022-01-13 17:55:33,NF1,1642071333.8817792,1642071333.88182,0.04
2022-01-13 17:55:36,NF1,1642071336.2417715,1642071336.2418466,0.08
2022-01-13 17:55:38,NF1,1642071338.2729156,1642071338.2729967,0.08
2022-01-13 17:55:40,NF1,1642071340.7230842,1642071340.7231166,0.03
2022-01-13 17:55:43,NF1,1642071343.1179438,1642071343.118003,0.06
2022-01-13 17:55:45,NF1,1642071345.2774594,1642071345.2775064,0.05
2022-01-13 17:55:47,NF1,1642071347.5589585,1642071347.5590236,0.07
2022-01-13 17:55:49,NF1,1642071349.6918986,1642071349.6919549,0.06
2022-01-13 17:55:51,NF1,1642071351.9864058,1642071351.9864535,0.05
2022-01-13 17:55:53,NF1,1642071353.9966733,1642071353.9968507,0.18
2022-01-13 17:55:56,NF1,1642071356.25265,1642071356.2527027,0.05
2022-01-13 17:55:58,NF1,1642071358.9869108,1642071358.9870753,0.16
2022-01-13 17:56:01,NF1,1642071361.2470932,1642071361.2471523,0.06
2022-01-13 17:56:03,NF1,1642071363.192487,1642071363.1925216,0.03
2022-01-13 17:56:05,NF1,1642071365.4182978,1642071365.4183552,0.06
2022-01-13 17:56:07,NF1,1642071367.4711828,1642071367.4713626,0.18
2022-01-13 17:56:09,NF1,1642071369.7163873,1642071369.7164533,0.07
2022-01-13 17:56:11,NF1,1642071371.9425042,1642071371.9425573,0.05
2022-01-13 17:56:14,NF1,1642071374.057624,1642071374.0576918,0.07
2022-01-13 17:56:16,NF1,1642071376.931365,1642071376.9314106,0.05
2022-01-13 17:56:19,NF1,1642071379.2729664,1642071379.273055,0.09
2022-01-13 17:56:21,NF1,1642071381.080203,1642071381.0802445,0.04
2022-01-13 17:56:23,NF1,1642071383.2864292,1642071383.2864993,0.07
2022-01-13 17:56:25,NF1,1642071385.789035,1642071385.7891257,0.09
2022-01-13 17:56:27,NF1,1642071387.9246123,1642071387.9246538,0.04
2022-01-13 17:56:30,NF1,1642071390.039557,1642071390.0396059,0.05
2022-01-13 17:56:32,NF1,1642071392.5115001,1642071392.511587,0.09
2022-01-13 17:56:35,NF1,1642071395.1604362,1642071395.1604707,0.03
2022-01-13 17:56:36,NF1,1642071396.9114249,1642071396.9114673,0.04
2022-01-13 17:56:39,NF1,1642071399.1215274,1642071399.1215913,0.06
2022-01-13 17:56:41,NF1,1642071401.375211,1642071401.3756032,0.39
2022-01-13 17:56:43,NF1,1642071403.634911,1642071403.6383815,3.47
2022-01-13 17:56:46,NF1,1642071406.044041,1642071406.0440784,0.04
2022-01-13 17:56:48,NF1,1642071408.1027558,1642071408.1030557,0.3
2022-01-13 17:56:50,NF1,1642071410.0402472,1642071410.0403237,0.08
2022-01-13 17:56:52,NF1,1642071412.6806488,1642071412.6806889,0.04
2022-01-13 17:56:55,NF1,1642071415.1941202,1642071415.194188,0.07
2022-01-13 17:56:57,NF1,1642071417.159211,1642071417.1592517,0.04
2022-01-13 17:56:59,NF1,1642071419.5597315,1642071419.5597749,0.04
2022-01-13 17:57:01,NF1,1642071421.4071653,1642071421.4072044,0.04
2022-01-13 17:57:03,NF1,1642071423.6908975,1642071423.6909213,0.02
2022-01-13 17:57:06,NF1,1642071426.0399253,1642071426.0399857,0.06
2022-01-13 17:57:08,NF1,1642071428.3359811,1642071428.336112,0.13
2022-01-13 17:57:10,NF1,1642071430.990411,1642071430.9904516,0.04
2022-01-13 17:57:13,NF1,1642071433.39412,1642071433.394169,0.05
2022-01-13 17:57:15,NF1,1642071435.1740696,1642071435.1741133,0.04
2022-01-13 17:57:17,NF1,1642071437.2399633,1642071437.240034,0.07
2022-01-13 17:57:19,NF1,1642071439.3324487,1642071439.3328571,0.41
2022-01-13 17:57:22,NF1,1642071442.29361,1642071442.2936347,0.02
2022-01-13 17:57:24,NF1,1642071444.248559,1642071444.248584,0.03
2022-01-13 17:57:26,NF1,1642071446.1091998,1642071446.1092632,0.06
2022-01-13 17:57:29,NF1,1642071449.1434896,1642071449.1435187,0.03
2022-01-13 17:57:30,NF1,1642071450.9262848,1642071450.9263499,0.07
2022-01-13 17:57:33,NF1,1642071453.0234604,1642071453.0235264,0.07
2022-01-13 17:57:35,NF1,1642071455.1074367,1642071455.107508,0.07
2022-01-13 17:57:37,NF1,1642071457.4240294,1642071457.42407,0.04
2022-01-13 17:57:39,NF1,1642071459.6106932,1642071459.6107337,0.04
2022-01-13 17:57:42,NF1,1642071462.0979455,1642071462.0980515,0.11
2022-01-13 17:57:44,NF1,1642071464.1705534,1642071464.170686,0.13
2022-01-13 17:57:47,NF1,1642071467.02751,1642071467.02756,0.05
2022-01-13 17:57:48,NF1,1642071468.871974,1642071468.8719993,0.03
2022-01-13 17:57:51,NF1,1642071471.4492774,1642071471.4493566,0.08
2022-01-13 17:57:53,NF1,1642071473.2910025,1642071473.291064,0.06
2022-01-13 17:57:55,NF1,1642071475.5188506,1642071475.5188746,0.02
2022-01-13 17:57:57,NF1,1642071477.7609973,1642071477.761037,0.04
2022-01-13 17:57:59,NF1,1642071479.963186,1642071479.9632978,0.11
2022-01-13 17:58:01,NF1,1642071481.9230964,1642071481.9231648,0.07
2022-01-13 17:58:04,NF1,1642071484.8600924,1642071484.8601167,0.02
2022-01-13 17:58:06,NF1,1642071486.8227289,1642071486.8227785,0.05
2022-01-13 17:58:08,NF1,1642071488.9161515,1642071488.9162176,0.07
2022-01-13 17:58:11,NF1,1642071491.0267715,1642071491.0268288,0.06
2022-01-13 17:58:13,NF1,1642071493.3611512,1642071493.3611917,0.04
2022-01-13 17:58:15,NF1,1642071495.9393525,1642071495.9393983,0.05
2022-01-13 17:58:17,NF1,1642071497.7440333,1642071497.7441015,0.07
2022-01-13 17:58:19,NF1,1642071499.8903112,1642071499.8903818,0.07
2022-01-13 17:58:22,NF1,1642071502.761778,1642071502.7618406,0.06
2022-01-13 17:58:24,NF1,1642071504.9351861,1642071504.9352705,0.08
2022-01-13 17:58:27,NF1,1642071507.1747046,1642071507.1747665,0.06
2022-01-13 17:58:28,NF1,1642071508.9819138,1642071508.981959,0.05
2022-01-13 17:58:31,NF1,1642071511.1449924,1642071511.1450489,0.06
2022-01-13 17:58:33,NF1,1642071513.7244036,1642071513.7244275,0.02
2022-01-13 17:58:35,NF1,1642071515.8318849,1642071515.8321016,0.22
2022-01-13 17:58:37,NF1,1642071517.9586527,1642071517.9587204,0.07
2022-01-13 17:58:40,NF1,1642071520.462687,1642071520.4628959,0.21
2022-01-13 17:58:42,NF1,1642071522.638933,1642071522.639015,0.08
2022-01-13 17:58:44,NF1,1642071524.8059118,1642071524.805957,0.05
2022-01-13 17:58:46,NF1,1642071526.9591348,1642071526.9592,0.07
2022-01-13 17:58:49,NF1,1642071529.3923538,1642071529.3923948,0.04
2022-01-13 17:58:51,NF1,1642071531.7857518,1642071531.7857957,0.04
2022-01-13 17:58:53,NF1,1642071533.791462,1642071533.7915103,0.05
2022-01-13 17:58:55,NF1,1642071535.7996016,1642071535.7998211,0.22
2022-01-13 17:58:58,NF1,1642071538.4224043,1642071538.422441,0.04
2022-01-13 17:59:00,NF1,1642071540.7721317,1642071540.7721732,0.04
2022-01-13 17:59:03,NF1,1642071543.0738876,1642071543.0739574,0.07
2022-01-13 17:59:05,NF1,1642071545.1432188,1642071545.1432643,0.05
2022-01-13 17:59:07,NF1,1642071547.091689,1642071547.091748,0.06
2022-01-13 17:59:09,NF1,1642071549.5733798,1642071549.573406,0.03
2022-01-13 17:59:11,NF1,1642071551.6071854,1642071551.6072574,0.07
2022-01-13 17:59:13,NF1,1642071553.791606,1642071553.7916675,0.06
2022-01-13 17:59:16,NF1,1642071556.6986828,1642071556.698976,0.29
2022-01-13 17:59:18,NF1,1642071558.853322,1642071558.8533466,0.02
2022-01-13 17:59:20,NF1,1642071560.80203,1642071560.8023677,0.34
2022-01-13 17:59:22,NF1,1642071562.9049957,1642071562.905035,0.04
2022-01-13 17:59:25,NF1,1642071565.0610847,1642071565.0611296,0.04
2022-01-13 17:59:27,NF1,1642071567.434748,1642071567.4348896,0.14
2022-01-13 17:59:29,NF1,1642071569.6550717,1642071569.6551275,0.06
2022-01-13 17:59:31,NF1,1642071571.7892542,1642071571.7892945,0.04
2022-01-13 17:59:34,NF1,1642071574.3887062,1642071574.3887393,0.03
2022-01-13 17:59:36,NF1,1642071576.6808648,1642071576.6809125,0.05
2022-01-13 17:59:39,NF1,1642071579.0054207,1642071579.005483,0.06
2022-01-13 17:59:40,NF1,1642071580.88428,1642071580.884342,0.06
2022-01-13 17:59:43,NF1,1642071583.0936892,1642071583.0937462,0.06
